"","stock","y","ymin","ymax","variable","value","L1"
"9800",11.9387755102041,4.45854723512661,3.4201696470345,5.49692482321872,"Ricker",9.74110509731627,41
"9801",0,0.180544143401637,-0.302918935881251,0.664007222684524,"Myers",0,41
"9802",0.306122448979592,0.301074637143843,-0.170276055406516,0.772425329694201,"Myers",0.316048941086862,41
"9803",0.612244897959184,0.438270359297107,-0.0318629072960308,0.908403625890244,"Myers",0.655481774395182,41
"9804",0.918367346938776,0.594643973194043,0.118694642302357,1.07059330408573,"Myers",0.99975153050354,41
"9805",1.22448979591837,0.772524752467261,0.287737997072744,1.25731150786178,"Myers",1.3445151942464,41
"9806",1.53061224489796,0.973953592511193,0.480781029285487,1.4671261557369,"Myers",1.68768667515145,41
"9807",1.83673469387755,1.20058020887407,0.702116288992734,1.69904412875541,"Myers",2.02806181044535,41
"9808",2.14285714285714,1.45356676176943,0.954697799358878,1.95243572417999,"Myers",2.36488163104987,41
"9809",2.44897959183673,1.73349821980217,1.24014653999126,2.22684989961308,"Myers",2.69764541123234,41
"9810",2.75510204081633,2.04030171131954,1.55879169803735,2.52181172460173,"Myers",3.02601599506349,41
"9811",3.06122448979592,2.37317848257375,1.90971713091783,2.83663983422967,"Myers",3.34976625615506,41
"9812",3.36734693877551,2.73055007344538,2.29080769010567,3.17029245678509,"Myers",3.66874634389406,41
"9813",3.6734693877551,3.11002232520654,2.69880174260594,3.52124290780713,"Myers",3.98286243243464,41
"9814",3.97959183673469,3.50837071649104,3.12935832369067,3.88738310929142,"Myers",4.29206229059147,41
"9815",4.28571428571429,3.92154981631165,3.57714671734628,4.26595291527702,"Myers",4.59632512293864,41
"9816",4.59183673469388,4.34473113975702,4.03596790276823,4.65349437674581,"Myers",4.8956542060728,41
